image_name,cluster_id,AccoID,AccoDocNo,AccoDate,timestamp,AccoAmount,Quantity,Discount,UnitPrice,StockCateDesc,StockName,StockDesciption,predicted_gender,confidence,predicted_age,age_confidence
cluster_000_AccoID_1169434_20251105_131026.png,0,1169434,224673/155,2025-11-05 13:10:00,2025-11-05 13:10:26,-85.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,original  ,Male,0.946,31–40,0.685
cluster_000_AccoID_1169434_20251105_131026.png,0,1169434,224673/155,2025-11-05 13:10:00,2025-11-05 13:10:26,-85.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Male,0.946,31–40,0.685
cluster_000_AccoID_1169434_20251105_131026.png,0,1169434,224673/155,2025-11-05 13:10:00,2025-11-05 13:10:26,-85.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.946,31–40,0.685
cluster_001_AccoID_1168923_20251105_105123.png,1,1168923,224590/74,2025-11-05 10:52:00,2025-11-05 10:51:23,-256.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,original  ,Female,0.908,11–20,0.579
cluster_001_AccoID_1168923_20251105_105123.png,1,1168923,224590/74,2025-11-05 10:52:00,2025-11-05 10:51:23,-256.0,1.0,0.0,59.0,Breakfast,BREAKFAST,lite,Female,0.908,11–20,0.579
cluster_001_AccoID_1168923_20251105_105123.png,1,1168923,224590/74,2025-11-05 10:52:00,2025-11-05 10:51:23,-256.0,1.0,0.0,129.0,Breakfast,BREAKFAST,avo full house ,Female,0.908,11–20,0.579
cluster_001_AccoID_1168923_20251105_105123.png,1,1168923,224590/74,2025-11-05 10:52:00,2025-11-05 10:51:23,-256.0,1.0,0.0,39.0,Beverages Hot,CHAI LATTE,none,Female,0.908,11–20,0.579
cluster_002_AccoID_1169467_20251105_132245.png,2,1169467,224678/161,2025-11-05 13:24:00,2025-11-05 13:22:45,-104.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.935,41–55,0.3
cluster_002_AccoID_1169467_20251105_132245.png,2,1169467,224678/161,2025-11-05 13:24:00,2025-11-05 13:22:45,-104.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Male,0.935,41–55,0.3
cluster_002_AccoID_1169467_20251105_132245.png,2,1169467,224678/161,2025-11-05 13:24:00,2025-11-05 13:22:45,-104.0,1.0,0.0,39.0,Cakes,LEMON DRIZZLE,none,Male,0.935,41–55,0.3
cluster_003_AccoID_1168748_20251105_095655.png,3,1168748,224562/44,2025-11-05 09:56:00,2025-11-05 09:56:55,-72.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.971,31–40,0.315
cluster_004_AccoID_1168916_20251105_104927.png,4,1168916,224589/73,2025-11-05 10:50:00,2025-11-05 10:49:27,-83.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Female,0.856,31–40,0.411
cluster_004_AccoID_1168916_20251105_104927.png,4,1168916,224589/73,2025-11-05 10:50:00,2025-11-05 10:49:27,-83.0,1.0,0.0,63.0,Toasted sandwiches,TOASTED SANDWICH,chicken pesto mayo,Female,0.856,31–40,0.411
cluster_005_AccoID_1168564_20251105_090126.png,5,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:26,-220.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Male,0.983,41–55,0.56
cluster_005_AccoID_1168564_20251105_090126.png,5,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:26,-220.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.983,41–55,0.56
cluster_005_AccoID_1168564_20251105_090126.png,5,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:26,-220.0,1.0,0.0,89.0,Breakfast,BREAKFAST,hadeda,Male,0.983,41–55,0.56
cluster_005_AccoID_1168564_20251105_090126.png,5,1168564,224534/15,2025-11-05 09:02:00,2025-11-05 09:01:26,-220.0,1.0,0.0,59.0,Breakfast,BREAKFAST,avo and toast,Male,0.983,41–55,0.56
cluster_006_AccoID_1168790_20251105_102045.png,6,1168790,224569/53,2025-11-05 10:22:00,2025-11-05 10:20:45,-148.01,1.0,0.0,0.01,Specials,SPECIAL,coffee ,Male,0.986,31–40,0.58
cluster_006_AccoID_1168790_20251105_102045.png,6,1168790,224569/53,2025-11-05 10:22:00,2025-11-05 10:20:45,-148.01,1.0,0.0,89.0,Tramezinni's,TRAMEZZINI,breakfast café,Male,0.986,31–40,0.58
cluster_006_AccoID_1168790_20251105_102045.png,6,1168790,224569/53,2025-11-05 10:22:00,2025-11-05 10:20:45,-148.01,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,chicken and mayo,Male,0.986,31–40,0.58
cluster_007_AccoID_1168997_20251105_110943.png,7,1168997,224601/87,2025-11-05 11:11:00,2025-11-05 11:09:43,-168.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,mocha,Male,0.989,31–40,0.669
cluster_007_AccoID_1168997_20251105_110943.png,7,1168997,224601/87,2025-11-05 11:11:00,2025-11-05 11:09:43,-168.0,1.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Male,0.989,31–40,0.669
cluster_008_AccoID_1169560_20251105_142318.png,8,1169560,224693/177,2025-11-05 14:24:00,2025-11-05 14:23:18,-99.0,1.0,0.0,99.0,Light lunches,CURRY MINCE,none,Male,0.945,31–40,0.598
cluster_010_AccoID_1168729_20251105_095257.png,10,1168729,224559/42,2025-11-05 09:53:00,2025-11-05 09:52:57,-92.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,zero,Female,0.847,21–30,0.526
cluster_010_AccoID_1168729_20251105_095257.png,10,1168729,224559/42,2025-11-05 09:53:00,2025-11-05 09:52:57,-92.0,1.0,0.0,63.0,Toasted sandwiches,TOASTED SANDWICH,cheese and bacon and egg,Female,0.847,21–30,0.526
cluster_011_AccoID_1169684_20251105_151529.png,11,1169684,224709/191,2025-11-05 15:16:00,2025-11-05 15:15:29,-79.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.955,11–20,0.31
cluster_011_AccoID_1169684_20251105_151529.png,11,1169684,224709/191,2025-11-05 15:16:00,2025-11-05 15:15:29,-79.0,1.0,0.0,43.0,Beverages Cold,MILO FLOAT,none,Female,0.955,11–20,0.31
cluster_012_AccoID_1169220_20251105_121509.png,12,1169220,224639/123,2025-11-05 12:15:00,2025-11-05 12:15:09,-58.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Male,0.941,41–55,0.474
cluster_013_AccoID_1168992_20251105_110847.png,13,1168992,224600/85,2025-11-05 11:09:00,2025-11-05 11:08:47,-96.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Male,0.952,21–30,0.634
cluster_013_AccoID_1168992_20251105_110847.png,13,1168992,224600/85,2025-11-05 11:09:00,2025-11-05 11:08:47,-96.0,2.0,0.0,10.0,Extra,EXTRA,almond milk,Male,0.952,21–30,0.634
cluster_013_AccoID_1168992_20251105_110847.png,13,1168992,224600/85,2025-11-05 11:09:00,2025-11-05 11:08:47,-96.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Male,0.952,21–30,0.634
cluster_013_AccoID_1168992_20251105_110847.png,13,1168992,224600/85,2025-11-05 11:09:00,2025-11-05 11:08:47,-96.0,1.0,0.0,36.0,Beverages Tea,RED CAPPUCCINO,none,Male,0.952,21–30,0.634
cluster_014_AccoID_1168997_20251105_111020.png,14,1168997,224601/87,2025-11-05 11:11:00,2025-11-05 11:10:20,-168.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,mocha,Male,0.932,31–40,0.511
cluster_014_AccoID_1168997_20251105_111020.png,14,1168997,224601/87,2025-11-05 11:11:00,2025-11-05 11:10:20,-168.0,1.0,0.0,129.0,Light lunches,CRUMBED CHICKEN FILLET,none,Male,0.932,31–40,0.511
cluster_015_AccoID_1168525_20251105_084200.png,15,1168525,224527/6,2025-11-05 08:43:00,2025-11-05 08:42:00,-42.4,1.0,0.2000000029802322,24.0,Beverages Tea,TEA,tea five roses,Male,0.975,31–40,0.496
cluster_015_AccoID_1168525_20251105_084200.png,15,1168525,224527/6,2025-11-05 08:43:00,2025-11-05 08:42:00,-42.4,1.0,0.2000000029802322,29.0,Beverages Coffee,COFFEE,cappuccino,Male,0.975,31–40,0.496
cluster_016_AccoID_1169770_20251105_160421.png,16,1169770,224719/107,2025-11-05 16:05:00,2025-11-05 16:04:21,-111.2,1.0,0.2000000029802322,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Female,0.986,21–30,0.576
cluster_017_AccoID_1169348_20251105_125349.png,17,1169348,224659/139,2025-11-05 12:53:00,2025-11-05 12:53:49,-210.0,1.0,0.0,12.0,Extra,EXTRA,cheese breakfast,Male,0.941,41–55,0.401
cluster_017_AccoID_1169348_20251105_125349.png,17,1169348,224659/139,2025-11-05 12:53:00,2025-11-05 12:53:49,-210.0,1.0,0.0,8.0,Extra,EXTRA,egg breakfast,Male,0.941,41–55,0.401
cluster_017_AccoID_1169348_20251105_125349.png,17,1169348,224659/139,2025-11-05 12:53:00,2025-11-05 12:53:49,-210.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.941,41–55,0.401
cluster_017_AccoID_1169348_20251105_125349.png,17,1169348,224659/139,2025-11-05 12:53:00,2025-11-05 12:53:49,-210.0,1.0,0.0,59.0,Breakfast,BREAKFAST,avo and toast,Male,0.941,41–55,0.401
cluster_017_AccoID_1169348_20251105_125349.png,17,1169348,224659/139,2025-11-05 12:53:00,2025-11-05 12:53:49,-210.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,chicken curry mayo,Male,0.941,41–55,0.401
cluster_018_AccoID_1168937_20251105_105245.png,18,1168937,224592/76,2025-11-05 10:53:00,2025-11-05 10:52:45,-85.0,1.0,0.0,49.0,Cakes,MILK TART,none,Male,0.53,41–55,0.398
cluster_018_AccoID_1168937_20251105_105245.png,18,1168937,224592/76,2025-11-05 10:53:00,2025-11-05 10:52:45,-85.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.53,41–55,0.398
cluster_019_AccoID_1169483_20251105_133548.png,19,1169483,224680/163,2025-11-05 13:36:00,2025-11-05 13:35:48,-230.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Female,0.681,31–40,0.286
cluster_019_AccoID_1169483_20251105_133548.png,19,1169483,224680/163,2025-11-05 13:36:00,2025-11-05 13:35:48,-230.0,1.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,milo,Female,0.681,31–40,0.286
cluster_019_AccoID_1169483_20251105_133548.png,19,1169483,224680/163,2025-11-05 13:36:00,2025-11-05 13:35:48,-230.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,salted caramel,Female,0.681,31–40,0.286
cluster_020_AccoID_1169716_20251105_154042.png,20,1169716,224712/194,2025-11-05 15:41:00,2025-11-05 15:40:42,-98.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Male,0.98,56–65,0.487
cluster_020_AccoID_1169716_20251105_154042.png,20,1169716,224712/194,2025-11-05 15:41:00,2025-11-05 15:40:42,-98.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,baked sour cream berry coulis,Male,0.98,56–65,0.487
cluster_021_AccoID_1169728_20251105_154213.png,21,1169728,224713/180,2025-11-05 15:41:00,2025-11-05 15:42:13,-90.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Male,0.975,41–55,0.434
cluster_021_AccoID_1169728_20251105_154213.png,21,1169728,224713/180,2025-11-05 15:41:00,2025-11-05 15:42:13,-90.0,1.0,0.0,29.0,Breakfast,BREAKFAST,poached,Male,0.975,41–55,0.434
cluster_021_AccoID_1169728_20251105_154213.png,21,1169728,224713/180,2025-11-05 15:41:00,2025-11-05 15:42:13,-90.0,1.0,0.0,25.0,Cakes,BANANA CAKE,banana cake iced,Male,0.975,41–55,0.434
cluster_022_AccoID_1169716_20251105_154108.png,22,1169716,224712/194,2025-11-05 15:41:00,2025-11-05 15:41:08,-98.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Male,0.945,56–65,0.517
cluster_022_AccoID_1169716_20251105_154108.png,22,1169716,224712/194,2025-11-05 15:41:00,2025-11-05 15:41:08,-98.0,1.0,0.0,69.0,Cakes Cheese,CHEESE CAKE,baked sour cream berry coulis,Male,0.945,56–65,0.517
cluster_023_AccoID_1169408_20251105_130711.png,23,1169408,224669/153,2025-11-05 13:08:00,2025-11-05 13:07:11,-166.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Male,0.976,21–30,0.762
cluster_023_AccoID_1169408_20251105_130711.png,23,1169408,224669/153,2025-11-05 13:08:00,2025-11-05 13:07:11,-166.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,cheese and tomato pesta ,Male,0.976,21–30,0.762
cluster_023_AccoID_1169408_20251105_130711.png,23,1169408,224669/153,2025-11-05 13:08:00,2025-11-05 13:07:11,-166.0,1.0,0.0,49.0,Toasted sandwiches,TOASTED SANDWICH,cheese and onion,Male,0.976,21–30,0.762
cluster_024_AccoID_1169341_20251105_125203.png,24,1169341,224658/142,2025-11-05 12:52:00,2025-11-05 12:52:03,-75.0,1.0,0.0,26.0,Beverages Tea,TEA,earl grey,Female,0.989,21–30,0.765
cluster_024_AccoID_1169341_20251105_125203.png,24,1169341,224658/142,2025-11-05 12:52:00,2025-11-05 12:52:03,-75.0,1.0,0.0,10.0,Beverages Hot,BABY CHINO,none,Female,0.989,21–30,0.765
cluster_024_AccoID_1169341_20251105_125203.png,24,1169341,224658/142,2025-11-05 12:52:00,2025-11-05 12:52:03,-75.0,1.0,0.0,39.0,Cakes,LEMON DRIZZLE,none,Female,0.989,21–30,0.765
cluster_025_AccoID_1168729_20251105_095315.png,25,1168729,224559/42,2025-11-05 09:53:00,2025-11-05 09:53:15,-92.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,zero,Male,0.966,41–55,0.474
cluster_025_AccoID_1168729_20251105_095315.png,25,1168729,224559/42,2025-11-05 09:53:00,2025-11-05 09:53:15,-92.0,1.0,0.0,63.0,Toasted sandwiches,TOASTED SANDWICH,cheese and bacon and egg,Male,0.966,41–55,0.474
cluster_026_AccoID_1168736_20251105_095311.png,26,1168736,224560/43,2025-11-05 09:54:00,2025-11-05 09:53:11,-29.0,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,orange,Male,0.961,41–55,0.468
cluster_027_AccoID_1169396_20251105_130541.png,27,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:41,-336.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,mocha white,Male,0.954,41–55,0.477
cluster_027_AccoID_1169396_20251105_130541.png,27,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:41,-336.0,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,condensed milk,Male,0.954,41–55,0.477
cluster_027_AccoID_1169396_20251105_130541.png,27,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:41,-336.0,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Male,0.954,41–55,0.477
cluster_027_AccoID_1169396_20251105_130541.png,27,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:41,-336.0,1.0,0.0,119.0,Tramezinni's,TRAMEZZINI,chicken curry mayo peanuts,Male,0.954,41–55,0.477
cluster_028_AccoID_1168633_20251105_092909.png,28,1168633,224545/29,2025-11-05 09:31:00,2025-11-05 09:29:09,-150.0,1.0,0.0,59.0,Cakes Scones Muffins,SCONE,cheese jam and cream,Male,0.971,56–65,0.338
cluster_028_AccoID_1168633_20251105_092909.png,28,1168633,224545/29,2025-11-05 09:31:00,2025-11-05 09:29:09,-150.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Male,0.971,56–65,0.338
cluster_028_AccoID_1168633_20251105_092909.png,28,1168633,224545/29,2025-11-05 09:31:00,2025-11-05 09:29:09,-150.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.971,56–65,0.338
cluster_028_AccoID_1168633_20251105_092909.png,28,1168633,224545/29,2025-11-05 09:31:00,2025-11-05 09:29:09,-150.0,1.0,0.0,19.0,Cakes,BANANA CAKE,banana cake plain,Male,0.971,56–65,0.338
cluster_029_AccoID_1169415_20251105_130712.png,29,1169415,224670/149,2025-11-05 13:08:00,2025-11-05 13:07:12,-79.0,1.0,0.0,79.0,Cakes,TRY ME LIKE ME,none,Male,0.957,21–30,0.726
cluster_030_AccoID_1169415_20251105_130737.png,30,1169415,224670/149,2025-11-05 13:08:00,2025-11-05 13:07:37,-79.0,1.0,0.0,79.0,Cakes,TRY ME LIKE ME,none,Male,0.961,21–30,0.729
cluster_031_AccoID_1169315_20251105_124315.png,31,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:15,-276.0,1.0,0.0,10.0,Extra,EXTRA,almond milk,Female,0.99,21–30,0.713
cluster_031_AccoID_1169315_20251105_124315.png,31,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:15,-276.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Female,0.99,21–30,0.713
cluster_031_AccoID_1169315_20251105_124315.png,31,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:15,-276.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Female,0.99,21–30,0.713
cluster_031_AccoID_1169315_20251105_124315.png,31,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:15,-276.0,1.0,0.0,79.0,Cakes,TRY ME LIKE ME,none,Female,0.99,21–30,0.713
cluster_031_AccoID_1169315_20251105_124315.png,31,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:15,-276.0,1.0,0.0,33.0,Beverages Cold,STERISTUMPIES,strawberry,Female,0.99,21–30,0.713
cluster_031_AccoID_1169315_20251105_124315.png,31,1169315,224654/137,2025-11-05 12:44:00,2025-11-05 12:43:15,-276.0,1.0,0.0,89.0,Cakes Cheese,CHEESE CAKE,biscoff vanilla,Female,0.99,21–30,0.713
cluster_032_AccoID_1169396_20251105_130537.png,32,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:37,-336.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,mocha white,Male,0.956,31–40,0.629
cluster_032_AccoID_1169396_20251105_130537.png,32,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:37,-336.0,1.0,0.0,39.0,Beverages Cold,ICE COFFEE,condensed milk,Male,0.956,31–40,0.629
cluster_032_AccoID_1169396_20251105_130537.png,32,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:37,-336.0,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Male,0.956,31–40,0.629
cluster_032_AccoID_1169396_20251105_130537.png,32,1169396,224667/150,2025-11-05 13:06:00,2025-11-05 13:05:37,-336.0,1.0,0.0,119.0,Tramezinni's,TRAMEZZINI,chicken curry mayo peanuts,Male,0.956,31–40,0.629
cluster_033_AccoID_1168729_20251105_095234.png,33,1168729,224559/42,2025-11-05 09:53:00,2025-11-05 09:52:34,-92.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,zero,Male,0.991,31–40,0.68
cluster_033_AccoID_1168729_20251105_095234.png,33,1168729,224559/42,2025-11-05 09:53:00,2025-11-05 09:52:34,-92.0,1.0,0.0,63.0,Toasted sandwiches,TOASTED SANDWICH,cheese and bacon and egg,Male,0.991,31–40,0.68
cluster_034_AccoID_1169755_20251105_160212.png,34,1169755,224716/197,2025-11-05 16:03:00,2025-11-05 16:02:12,-23.2,1.0,0.2000000029802322,29.0,Mineral cooldrinks,COKE,original  ,Male,0.957,41–55,0.504
cluster_035_AccoID_1169755_20251105_160154.png,35,1169755,224716/197,2025-11-05 16:03:00,2025-11-05 16:01:54,-23.2,1.0,0.2000000029802322,29.0,Mineral cooldrinks,COKE,original  ,Male,0.908,31–40,0.587
cluster_036_AccoID_1169764_20251105_160215.png,36,1169764,224717,2025-11-05 16:03:00,2025-11-05 16:02:15,-72.0,2.0,0.0,36.0,Beverages Coffee,COFFEE,cappuccino,Male,0.985,31–40,0.47
cluster_037_AccoID_1169502_20251105_134547.png,37,1169502,224683/167,2025-11-05 13:46:00,2025-11-05 13:45:47,-88.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,original  ,Male,0.961,11–20,0.545
cluster_037_AccoID_1169502_20251105_134547.png,37,1169502,224683/167,2025-11-05 13:46:00,2025-11-05 13:45:47,-88.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,chicken and mayo,Male,0.961,11–20,0.545
cluster_038_AccoID_1169019_20251105_111414.png,38,1169019,224605/89,2025-11-05 11:15:00,2025-11-05 11:14:14,-301.0,1.0,0.0,39.0,Shooters,KOLA TONIC,can,Male,0.92,56–65,0.411
cluster_038_AccoID_1169019_20251105_111414.png,38,1169019,224605/89,2025-11-05 11:15:00,2025-11-05 11:14:14,-301.0,2.0,0.0,113.0,Light lunches,QUICHES,asparagus  ,Male,0.92,56–65,0.411
cluster_038_AccoID_1169019_20251105_111414.png,38,1169019,224605/89,2025-11-05 11:15:00,2025-11-05 11:14:14,-301.0,1.0,0.0,36.0,Beverages Coffee,COFFEE,latte,Male,0.92,56–65,0.411
cluster_039_AccoID_1168722_20251105_095108.png,39,1168722,224558/40,2025-11-05 09:52:00,2025-11-05 09:51:08,-307.0,1.0,0.0,29.0,Mineral cooldrinks,SPRITE ZERO,can,Male,0.982,21–30,0.294
cluster_039_AccoID_1168722_20251105_095108.png,39,1168722,224558/40,2025-11-05 09:52:00,2025-11-05 09:51:08,-307.0,1.0,0.0,20.0,Beverages Cold,WATER,thirsty mineral still,Male,0.982,21–30,0.294
cluster_039_AccoID_1168722_20251105_095108.png,39,1168722,224558/40,2025-11-05 09:52:00,2025-11-05 09:51:08,-307.0,2.0,0.0,129.0,Breakfast,BREAKFAST,burger,Male,0.982,21–30,0.294
cluster_040_AccoID_1168715_20251105_095007.png,40,1168715,224557/38,2025-11-05 09:51:00,2025-11-05 09:50:07,-150.0,1.0,0.0,12.0,Extra,EXTRA,relish breakfast,Male,0.987,31–40,0.647
cluster_040_AccoID_1168715_20251105_095007.png,40,1168715,224557/38,2025-11-05 09:51:00,2025-11-05 09:50:07,-150.0,2.0,0.0,39.0,Breakfast,BREAKFAST,scrambled on toast,Male,0.987,31–40,0.647
cluster_040_AccoID_1168715_20251105_095007.png,40,1168715,224557/38,2025-11-05 09:51:00,2025-11-05 09:50:07,-150.0,2.0,0.0,30.0,Beverages Coffee,SKINNY CAPPUCINO,none,Male,0.987,31–40,0.647
cluster_041_AccoID_1168530_20251105_085031.png,41,1168530,224528/7,2025-11-05 08:51:00,2025-11-05 08:50:31,-256.0,1.0,0.0,29.0,Mineral cooldrinks,COKE,original  ,Male,0.971,41–55,0.319
cluster_041_AccoID_1168530_20251105_085031.png,41,1168530,224528/7,2025-11-05 08:51:00,2025-11-05 08:50:31,-256.0,1.0,0.0,29.0,Beverages Cold,ICE COFFEE,milk ,Male,0.971,41–55,0.319
cluster_041_AccoID_1168530_20251105_085031.png,41,1168530,224528/7,2025-11-05 08:51:00,2025-11-05 08:50:31,-256.0,1.0,0.0,139.0,Tramezinni's,TRAMEZZINI,"chicken, mayo, bacon, feta  ",Male,0.971,41–55,0.319
cluster_041_AccoID_1168530_20251105_085031.png,41,1168530,224528/7,2025-11-05 08:51:00,2025-11-05 08:50:31,-256.0,1.0,0.0,59.0,Toasted sandwiches,TOASTED SANDWICH,cheese and ham,Male,0.971,41–55,0.319
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,2.0,0.0,12.0,Extra,EXTRA,relish breakfast,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,creamuccino,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,1.0,0.0,20.0,Beverages Coffee,COFFEE,americano black ,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,1.0,0.0,39.0,Beverages Coffee,COFFEE,cappuccino almond milk,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,flat white,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,6.0,0.0,83.0,Breakfast,BREAKFAST,avo bacon egg toast,Male,0.973,56–65,0.456
cluster_042_AccoID_1168619_20251105_092541.png,42,1168619,224543/27,2025-11-05 09:26:00,2025-11-05 09:25:41,-707.0,1.0,0.0,29.0,Beverages Cold,FRUIT JUICE,orange,Male,0.973,56–65,0.456
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,1.0,0.0,25.0,Beverages Coffee,COFFEE,americano,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,1.0,0.0,29.0,Beverages Coffee,COFFEE,americano,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,2.0,0.0,29.0,Beverages Coffee,COFFEE,cappuccino,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,2.0,0.0,59.0,Breakfast,BREAKFAST,café breakfast,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,1.0,0.0,79.0,Breakfast,BREAKFAST,loerie,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,1.0,0.0,29.0,Breakfast,BREAKFAST,poached,Male,0.973,41–55,0.475
cluster_043_AccoID_1169045_20251105_112229.png,43,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:22:29,-431.0,1.0,0.0,69.0,Breakfast,BREAKFAST,sunbird,Male,0.973,41–55,0.475
cluster_044_AccoID_1169045_20251105_112135.png,44,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:21:35,-431.0,1.0,0.0,24.0,Beverages Tea,TEA,tea five roses,Male,0.952,41–55,0.415
cluster_044_AccoID_1169045_20251105_112135.png,44,1169045,224609/51,2025-11-05 11:22:00,2025-11-05 11:21:35,-431.0,1.0,0.0,25.0,Beverages Coffee,COFFEE,americano,Male,0.952,41–55,0.415
